date,GOOG,AAPL,FB,IBM,AAL,AMZN,GE,AMD,WMT,BAC,GM,T,UAA,SHLD,XOM,RRC,BBY,MA,PFE,JPM,SBUX
29/11/2014,622.690002,108.269447,92.959999,138.3,41.19,538.400024,23.187468,1.73,59.383934,14.992972,26.932205,28.057472,50.945,25.59,66.417885,34.776016,34.476604,90.232353,29.396049,56.845249,54.776672
30/11/2014,622.359985,109.147812,93.970001,140.45,41.24,536.070007,23.21517,1.7,59.505329,15.137414,26.654181,27.996611,50.715,25.139999,66.016129,34.339951,34.364697,90.300957,29.724091,56.593273,55.419186
01/12/2014,625.799988,109.79705,94.410004,140.5,40.25,533.75,23.002779,1.72,59.608055,14.973715,26.403069,27.918358,51.095001,25.040001,66.408745,34.54808,34.140888,89.301315,29.796989,56.201302,55.975395
02/12/2014,611.969971,109.520172,92.769997,141.97,40.24,524.25,23.012018,1.71,59.561356,15.301114,26.376162,28.10964,51.855,24.67,66.865303,34.676918,34.066277,89.477737,29.058897,57.367878,55.610985
03/12/2014,594.890015,107.352859,89.209999,141.46,39.08,504.059998,22.448719,1.66,59.449295,14.896679,25.613844,27.735769,50.395,23.42,66.290047,31.56501,33.124401,86.586601,28.083891,55.977318,53.482063
04/12/2014,594.969971,104.125793,86.669998,138.88,39.18,496.070007,22.688816,1.67,59.561356,14.781124,26.142981,27.883581,46.98,23.719999,66.627884,30.791988,33.544048,86.988426,28.266136,55.846661,53.434113
05/12/2014,608.419983,105.309692,89.900002,141.32,38.83,511.890015,23.289047,1.72,60.551235,15.002602,26.923237,28.327007,48.389999,22.6,67.887947,31.832592,34.616497,88.321266,28.62151,56.901245,54.508167
06/12/2014,611.289978,104.622276,90.949997,141.75,39.2,520.719971,23.261347,1.74,60.018948,14.973715,27.506184,28.283531,49.419998,23.950001,67.623154,31.267693,34.65379,88.919098,29.013342,57.32122,55.121906
07/12/2014,626.909973,105.38607,92.07,142.63,38.63,532.539978,23.519907,1.83,60.681988,14.810015,28.456837,28.379171,50.125,24.799999,69.284966,32.466862,35.231972,90.232353,30.143259,57.161419,55.6973
08/12/2014,641.469971,105.76799,94.010002,141.76,40.19,543.679993,24.766542,1.8,61.513126,15.108524,28.483746,29.066046,50.93,24.42,70.13414,34.012905,35.138729,92.44725,30.507744,58.29882,56.617905
09/12/2014,645.440002,106.273987,92.800003,144.66,38.13,537.47998,25.200563,1.83,61.335682,15.108524,28.896292,28.96171,49.93,25.299999,71.12027,35.885994,34.802998,92.045425,29.879002,58.327015,56.282261
10/12/2014,642.359985,105.76799,92.400002,145.68,39.31,541.940002,25.643808,1.86,61.970718,15.166301,29.640673,29.208639,49.529999,25.540001,72.316414,36.302235,34.775024,93.439461,30.33461,58.402214,56.368576
11/12/2014,639.159973,104.545883,92.470001,145.25,39.74,533.159973,25.883904,1.93,62.456314,15.166301,29.981472,29.455574,50.57,26.16,73.07428,37.075253,34.737717,94.116852,30.152369,58.402214,57.020683
12/12/2014,643.609985,107.04734,93.239998,143.27,42.42,539.799988,25.920839,1.96,62.278877,15.002602,29.550989,29.22628,51.16,25.610001,72.371193,35.727425,34.457954,94.067764,30.289053,58.214218,57.605648
13/12/2014,646.669983,106.550873,94.260002,143.29,43.84,550.190002,25.939308,1.87,62.50301,14.944825,29.61377,29.367386,51.674999,25.42,72.407722,34.171478,34.65379,94.872765,30.270823,58.016819,58.05637
14/12/2014,652.299988,106.732285,94.120003,141.6,43.41,548.900024,25.736153,1.92,62.316238,14.944825,29.712423,29.296829,50.650002,25.17,72.279877,33.11105,34.541885,94.175751,30.052132,57.857018,57.691959
15/12/2014,651.159973,105.223763,94.07,142.65,43.8,544.830017,25.486824,1.95,56.059399,15.06038,29.891788,29.340931,48.639999,24.41,73.19297,33.913799,32.480942,93.292206,30.106802,56.390614,56.406933
16/12/2014,661.73999,106.799118,95.959999,142.56,44.46,562.440002,25.883904,1.97,55.405704,15.589996,29.88282,29.534948,49.744999,25.360001,74.398247,34.50843,33.087097,95.383255,31.054478,58.17662,57.241241
17/12/2014,662.200012,106.016212,97.540001,142.92,43.71,570.76001,26.761164,1.94,54.994808,15.522591,29.730356,29.834795,50.040001,23.879999,75.31134,34.676918,32.359707,95.854477,31.355183,58.684223,57.471397
18/12/2014,666.099976,106.674995,98.470001,144.45,44.45,573.150024,26.770401,2.01,54.957443,15.541849,29.811075,29.658413,50.224998,24.34,73.950836,34.181389,32.70475,95.95266,31.437193,58.48682,58.468723
19/12/2014,650.280029,108.622688,97,144.38,44.79,560.880005,26.576481,2.02,54.864063,15.599626,30.026316,29.764238,49.985001,24.65,73.804733,35.558945,32.928562,95.883934,30.981581,58.768818,58.382427
20/12/2014,642.609985,108.613159,97.110001,144.92,44.31,555.77002,26.641119,2.1,54.761337,15.310741,31.766188,29.631956,49.575001,24.02,73.238625,33.002033,32.490265,94.833504,30.489521,58.336418,58.04678
21/12/2014,651.789978,110.274422,99.669998,145.69,45.99,563.909973,27.315228,2.14,55.004143,15.561107,31.766188,29.949442,46.904999,23.83,75.685692,32.020893,32.788673,96.227524,30.371063,59.398609,58.967396
22/12/2014,702,113.692459,102.190002,137.54,45.67,599.030029,27.250586,2.21,54.443832,15.907764,32.241512,29.755428,46.009998,23.18,75.767883,31.039751,32.825981,97.965172,31.027142,60.037815,60.041451
23/12/2014,712.780029,110.064369,103.769997,139.56,46.47,608.609985,27.287521,2.15,54.182346,15.898134,31.9904,29.684874,47.029999,22.73,74.160835,28.760332,32.40633,97.808075,31.127373,60.066021,60.827812
24/12/2014,708.48999,109.367401,103.699997,142.61,46.46,611.01001,27.204412,2.15,53.678066,15.792211,31.362616,29.288012,47.365002,22.41,74.042145,28.512568,32.182514,96.630028,31.883688,59.821613,60.137348
25/12/2014,712.950012,113.873856,104.199997,141.84,45.86,617.099976,27.139772,2.18,53.827484,16.639603,31.586824,29.473215,48.27,23.4,75.128723,28.572031,32.369026,98.259666,32.302849,61.570015,60.904522
26/12/2014,716.919983,115.076851,104.879997,142.14,45.86,626.549988,27.093603,2.13,54.126316,16.456644,31.165306,29.58786,48.18,23.6,75.083084,29.374781,32.135887,98.750526,31.683228,61.297417,59.935959
27/12/2014,710.809998,114.093452,101.970001,142.4,46.22,625.900024,26.705761,2.12,53.453941,16.158133,31.308802,29.552582,47.540001,23.370001,75.548744,30.167627,32.66745,97.179794,30.817558,60.395012,60.00309
28/12/2014,721.109985,115.697449,103.309998,143.72,46.47,628.349976,27.149008,2.19,53.799469,16.427753,31.900713,29.640779,47.849998,23.530001,77.867973,31.079391,33.040466,97.562675,31.947483,61.607616,59.686638
29/12/2014,722.159973,117.024551,102.580002,140.48,46.5,625.309998,27.324461,2.28,54.266396,16.543306,32.08905,29.658413,48.200001,23.950001,79.301529,30.712702,33.329563,98.289131,31.865459,61.833218,60.223648
30/12/2014,728.109985,116.480339,103.940002,139.4,45.63,640.950012,27.278292,2.2,54.509201,16.379604,31.766188,29.526127,47.650002,23.9,78.507141,33.775063,32.154541,98.681801,31.360247,61.899025,59.418121
31/12/2014,731.25,115.94339,108.760002,138.76,45.6,655.650024,27.370634,2.2,54.733326,16.668488,31.784122,29.402664,48.014999,23.530001,77.438828,35.063423,32.658119,98.848701,31.369434,62.453625,59.724987
01/01/2015,733.76001,116.077629,107.099998,137.67,45.34,659.369995,27.629196,2.15,54.892078,17.284767,32.062149,29.243919,48.005001,24.09,77.12838,34.102104,33.021816,99.643883,31.167347,64.352409,59.427711
02/01/2015,724.890015,115.607796,106.489998,137.78,44.65,655.48999,27.472214,2.11,54.621262,17.024778,31.9904,28.961708,46.755001,24.790001,75.479706,32.992123,32.975193,98.632721,30.910147,63.346622,59.014015
03/01/2015,728.320007,111.964195,107.910004,139.9,44.49,659.679993,27.813885,2.02,54.798695,17.188475,31.945555,28.917612,47.740002,24.809999,75.848122,31.852407,32.322411,98.809441,31.038746,63.619228,59.822163
04/01/2015,735.400024,111.331345,109.010002,140.69,44.39,673.25,28.321774,2.07,53.771454,17.09218,31.882778,29.032261,46.785,24.790001,75.175766,29.761293,32.033302,99.035225,30.992821,63.309013,59.523911
05/01/2015,731.22998,110.957413,108.019997,140.73,43.9,665.599976,27.850821,2,53.183121,16.726265,31.470232,28.82942,46.18,23.52,73.140251,29.394602,31.69759,96.482765,30.671316,62.040028,58.75425
06/01/2015,717,107.716499,103.949997,143.25,43.45,642.349976,27.961634,1.99,52.688175,16.562565,30.770697,28.494299,43.715,22.17,71.933678,31.436171,29.879105,95.088753,30.561085,61.626423,57.474682
07/01/2015,728.960022,109.480782,104.040001,142.27,42.83,647.809998,28.035509,1.99,54.042267,16.784042,31.541973,29.138094,45,22.92,74.512611,34.310223,29.496754,96.502411,30.460037,62.519421,58.379044
08/01/2015,725.299988,109.010956,105.129997,142.17,42.3,643.299988,27.998568,1.98,55.956673,16.77441,31.577854,29.332108,42.494999,22.370001,73.646828,32.70472,28.6388,96.276611,30.193653,62.16222,58.253963
09/01/2015,740,112.462791,107.769997,141.1,41.75,663.539978,28.183258,2.12,56.899872,17.178843,32.698902,29.579041,43.650002,21.860001,74.365234,31.753309,29.216988,97.346687,30.597828,63.403019,59.45657
10/01/2015,738.409973,113.891464,106.260002,142.76,42.3,661.27002,27.952398,2.14,56.685081,17.034407,32.411911,29.64959,44.625,20.440001,73.959976,31.416351,28.601501,97.120895,29.660881,63.600414,59.129459
11/01/2015,756.599976,114.390068,107.32,141.36,42.2,668.450012,28.312536,2.22,56.096752,16.99589,32.591286,29.684874,46.005001,19.959999,73.490242,30.137894,28.45229,97.680466,29.559837,63.487617,59.639359
12/01/2015,755.97998,112.903854,106.949997,140.73,42.3,678.98999,28.2479,2.22,56.274185,16.822561,32.358105,29.50849,46.080002,20.370001,73.941544,30.544226,28.704079,97.552841,28.779047,62.86721,60.264717
13/01/2015,748.280029,113.98735,105.739998,138.43,41.23,671.150024,28.312536,2.34,55.956673,16.822561,32.483665,29.446754,46.040001,20.5,75.415245,30.504583,29.4035,96.698753,29.366936,62.77322,59.610504
14/01/2015,748.150024,113.172325,105.410004,140.65,41.31,675.340027,28.035509,2.38,56.255508,16.793673,32.591286,29.499672,46.049999,22.459999,74.834961,30.009056,29.79517,96.364983,30.193653,62.848408,59.831779
15/01/2015,750.26001,112.961395,105.449997,140.19,41.69,673.26001,28.035509,2.33,55.928654,16.832184,32.618198,29.605499,44.84,22.15,74.816559,28.244984,29.356871,96.865639,30.120169,63.139809,59.822163
16/01/2015,742.599976,113.431229,104.239998,141.66,41.26,664.799988,27.647665,2.36,54.948109,16.784042,32.465725,29.693686,43.110001,22.129999,75.212616,28.324268,29.636637,96.129364,30.101799,62.679218,59.062115
17/01/2015,767.039978,112.510719,107.120003,144.89,43.26,679.059998,27.860054,2.34,55.088188,17.14996,32.519539,29.781881,43.59,21.719999,75.424446,28.294533,29.254292,96.139168,30.882593,63.553417,59.04287
18/01/2015,762.380005,111.494362,106.07,145.61,43.82,676.01001,27.675369,2.27,54.946941,17.014767,32.044209,29.596682,43.459999,20.41,73.269211,28.601761,28.815989,95.324356,30.221209,62.660416,58.898563
19/01/2015,752.539978,110.458809,104.379997,145.99,43.27,666.25,27.730774,2.23,55.596691,16.705757,31.811028,29.191002,42.075001,19,72.219215,27.908026,29.189011,94.2052,29.752737,61.852028,57.291889
20/01/2015,766.809998,114.131172,106.18,146.85,44.97,672.640015,28.155554,2.28,56.180538,17.188583,32.510567,30.081726,43.654999,19.969999,72.633682,27.491783,28.927896,96.895096,30.129354,63.816624,59.408463
21/01/2015,763.25,113.412041,105.610001,145.67,45.78,669.830017,28.044743,2.36,56.971546,16.937513,32.402954,30.22283,43.290001,19.98,70.73632,25.51959,28.825312,96.031197,30.000753,62.980011,59.543156
22/01/2015,762.369995,113.364113,106.489998,146.62,44.55,677.330017,27.878521,2.39,56.133457,16.599539,31.82,29.85243,43.615002,20.129999,68.737648,25.51959,28.994432,96.384605,29.881338,62.002422,59.802921
23/01/2015,751.609985,110.861519,104.599998,146.04,43.65,664.789978,28.137085,2.35,55.681446,16.512629,31.7931,29.605499,43.154999,20.76,69.658707,25.906101,28.674986,96.031197,29.660881,61.532425,58.860081
24/01/2015,749.460022,111.388885,105.419998,145.88,44.09,662.320007,28.303301,2.45,56.086372,16.609194,31.954523,29.693686,42.834999,21.700001,69.713966,25.182634,28.487078,95.825027,29.72518,61.673412,59.523911
25/01/2015,738.869995,108.521942,102.120003,146.46,42.09,640.150024,27.943165,2.36,55.898037,16.155336,30.985937,29.252733,41.279999,22.15,68.470551,22.581982,27.989119,93.095871,29.449608,60.225819,57.551643
26/01/2015,747.77002,107.850754,104.660004,147.1,41.77,657.909973,27.943165,2.34,56.867962,16.222931,30.842436,29.631956,41.580002,21.02,70.027115,21.698555,28.092466,94.538979,29.559837,60.413818,57.647858
27/01/2015,743.400024,105.94265,104.550003,146.54,42.595,658.640015,27.998568,2.36,56.161701,16.821636,30.976969,29.817156,40.759998,20.83,73.158676,21.519884,28.224003,96.630028,29.63332,62.134007,57.705589
28/01/2015,758.090027,106.757668,106.790001,145.54,43.2,675.77002,28.608036,2.54,56.783211,17.140299,31.847004,30.337484,41.555,20.51,72.900787,21.470253,28.844105,98.210587,29.927271,63.478222,58.06155
29/01/2015,749.429993,104.494812,106.220001,144.5,42.46,670.650024,28.421967,2.56,55.540188,16.705757,30.913532,30.011173,40.634998,19.360001,71.804733,21.013653,27.998508,97.513588,29.697628,62.303219,57.263023
30/01/2015,739.309998,101.666206,104.040001,144.29,41.09,664.140015,28.170776,2.45,55.417774,16.184305,30.514759,29.631956,40.435001,19.459999,71.178429,21.17247,27.28446,94.529175,29.385303,60.536015,56.397156
31/01/2015,747.77002,102.912712,104.769997,143.92,42.4,664.51001,28.282415,2.53,56.076954,16.387093,30.659771,30.064091,40.485001,19.66,71.160004,21.251875,27.387808,95.26545,29.817038,61.607616,57.282272
01/02/2015,750,102.816826,105.510002,144.29,42.895,663.150024,28.366144,2.77,57.009216,16.493317,31.076662,30.346298,40.185001,20.940001,71.519226,21.678705,28.33675,95.75631,29.872154,61.739223,57.715206
02/02/2015,750.309998,104.14003,104.629997,145.18,43.29,663.700012,28.794106,2.83,57.527138,16.744383,31.520746,30.672602,40.994999,21,73.858665,24.001421,28.750151,96.924553,29.908897,62.726227,58.051937
03/02/2015,748.400024,103.583885,105.019997,146.72,43.81,662.789978,28.682465,2.92,57.282295,16.676788,31.357607,30.566772,40.599998,20.790001,73.066574,24.219797,28.656197,96.787102,29.964008,62.604019,58.032688
04/02/2015,762.51001,102.423691,105.93,147.14,43.23,675.200012,28.747585,3,57.206966,16.541601,31.276039,30.654964,40.610001,20.709999,72.523148,24.120531,28.684383,96.72821,29.780293,62.397221,57.907619
05/02/2015,776.599976,104.264664,107.260002,146.06,43.5,693.969971,29.10112,3,58.016815,16.686445,31.266979,30.804892,41.125,20.98,72.909973,24.378614,28.891083,97.896454,30.156912,63.045822,58.811974
06/02/2015,771,102.903107,106.220001,148.38,42.8,689.070007,28.887138,2.98,58.082729,16.464344,31.112911,30.637327,40.48,20.290001,71.942894,22.77058,28.618612,97.061989,30.083426,62.594608,58.513733
07/02/2015,758.880005,100.927902,104.660004,140.02,42.35,675.890015,28.980173,2.87,57.724888,16.2519,30.822895,30.346298,40.305,20.559999,71.795525,24.428246,28.609221,95.57959,29.651691,62.068218,57.753689
08/02/2015,741.840027,101.014191,102.220001,137.07,40.91,636.98999,28.57082,2.77,57.875557,15.865644,30.188498,30.293383,39.830002,19.790001,71.344215,25.559826,28.797127,93.076225,29.348564,60.203999,56.050804
09/02/2015,742.580017,98.482849,102.730003,139.17,40.52,633.789978,28.598732,2.75,59.250404,15.865644,29.390961,30.505043,40.075001,19.950001,71.952095,25.480415,29.266901,93.252945,29.559837,60.308086,56.426018
10/02/2015,743.619995,96.555565,102.970001,141.8,41.23,632.650024,28.142862,2.51,59.843666,15.527665,28.339664,30.460325,39.935001,19.02,71.353432,23.852531,28.139446,91.826599,29.036251,59.437489,55.925739
11/02/2015,726.390015,92.480484,97.919998,144.97,40.45,607.940002,26.952024,2.28,61.23735,14.967588,27.179615,29.968452,39,18.360001,70.211327,23.922014,28.402519,90.144508,28.843346,57.033875,54.540333
12/02/2015,714.469971,92.969498,97.330002,145.52,40.37,607.049988,26.468248,2.14,59.834251,14.677892,26.762726,29.995281,37.5,18.030001,68.792915,25.559826,27.199896,88.423058,28.475916,55.756355,54.482613
13/02/2015,716.030029,94.474884,97.510002,144.88,41.08,617.73999,26.589195,2.34,60.47459,14.784116,27.415253,30.361952,34.98,17.98,67.871872,24.785583,27.650881,89.101807,28.540215,55.671188,55.627491
14/02/2015,726.070007,95.846008,99.370003,145.54,42,617.890015,26.645014,2.39,59.909588,14.784116,27.460564,30.31724,36.075001,18.76,69.26265,23.078291,28.308565,89.947777,28.475916,55.794209,57.205303
15/02/2015,700.559998,93.381798,95.440002,145.76,40.1,581.809998,26.272875,2.25,58.308731,14.388197,27.632763,30.174149,35.935001,18.700001,69.677116,23.733412,27.491158,87.734489,27.897211,54.261192,55.675591
16/02/2015,714.719971,95.424126,98.370003,147.53,40.55,593,27.035759,2.21,59.382244,14.475106,27.460564,30.674959,34.935001,17.74,72.873146,22.969099,24.832239,89.229675,28.576958,55.075016,56.743507
17/02/2015,694.450012,93.132484,94.970001,148.37,38.76,570.179993,26.505463,2.03,58.318142,13.96331,26.798973,30.397724,34.314999,17.139999,71.454735,21.688629,25.47113,87.262321,28.301384,53.977306,55.800659
18/02/2015,701.789978,92.681847,95.260002,150,38.86,574.47998,26.505463,1.95,58.911411,13.750866,26.644905,30.862762,33.555,16.84,70.367912,20.298971,24.306091,84.812965,28.191153,53.94891,56.3298
19/02/2015,698.450012,92.806503,94.349998,150.94,39.06,571.77002,26.049597,1.8,57.291714,13.219758,26.663029,30.31724,33.669998,16.790001,67.40213,21.827599,24.926193,83.740746,28.163595,52.529449,54.761616
20/02/2015,706.590027,92.336662,94.160004,153.09,39.79,575.02002,26.598492,2.09,58.271061,12.901095,26.780848,30.889595,34.529999,17.02,68.249496,25.837755,25.630854,84.7146,28.090113,52.283409,56.791607
21/02/2015,725.25,97.245934,97.940002,152.62,40.16,596.380005,26.272875,2.02,59.033825,13.094224,26.53615,31.426182,35.395,18.030001,70.524483,26.304285,25.621458,86.563904,28.209526,53.892136,56.926292
22/02/2015,711.669983,95.347427,97.010002,152.69,38.88,596.530029,26.086807,2.12,59.749504,12.514835,26.490833,31.30098,34.080002,16.870001,68.138977,24.716105,25.433546,85.353981,28.016624,52.671398,55.521656
23/02/2015,713.039978,95.874786,97.339996,152.43,39.64,601.25,26.337999,2.07,60.267422,12.852814,26.871475,31.658709,33.68,16.85,70.644218,27.177788,26.34491,85.580223,28.172783,54.01516,56.387531
24/02/2015,699.98999,89.57518,94.449997,154.13,39.69,583.349976,26.049597,2.13,60.220333,12.901095,26.472706,31.730253,34.290001,17.41,69.345543,27.038826,25.621458,83.425972,28.034998,53.977306,55.444698
25/02/2015,730.960022,90.217606,109.110001,153.26,38.14,635.349976,26.244965,2.08,60.47459,13.065255,26.300514,31.774965,42.035,17.4,70.911316,27.64432,25.339594,82.068489,27.741051,54.204418,57.041748
26/02/2015,742.950012,93.333855,112.209999,154.8,38.99,587,27.072971,2.2,62.489784,13.654304,26.862411,32.248951,42.715,16.950001,71.703415,29.341684,26.241558,87.577103,28.007442,56.305214,58.465622
27/02/2015,752,92.461311,115.089996,155.36,39.38,574.809998,26.645014,2.14,63.563297,13.480485,27.288368,32.356277,42.564999,17.67,70.266586,28.051289,26.842869,87.183624,27.713495,55.699574,59.071735
28/02/2015,764.650024,90.59156,114.610001,154.85,37.03,552.099976,26.272875,1.99,62.960621,12.77556,26.871475,32.248951,41,16.889999,68.700806,26.790668,26.598583,84.527695,27.685936,53.967838,58.589123
01/03/2015,726.950012,92.384598,112.690002,154.57,37.51,531.070007,26.672924,2.07,62.405033,12.58243,26.209887,32.839203,40.450001,17.43,72.283684,28.507893,26.617374,85.058884,27.52821,54.327435,57.459808
02/03/2015,708.01001,93.1269,110.489998,154.13,38.21,536.26001,27.1474,2.09,62.546288,12.794873,25.956125,32.669281,40.27,17.690001,73.527092,29.599768,26.645565,84.921165,26.906574,55.264275,56.262932
03/03/2015,683.570007,90.639664,104.07,153.42,36.75,502.130005,26.551979,1.98,63.092453,12.505178,25.865498,32.982292,38.665001,17.4,73.757355,30.334301,26.495235,81.409424,26.93441,54.649181,52.595081
04/03/2015,682.73999,91.594078,99.75,154.21,35.55,488.100006,26.207754,1.93,62.998287,11.848535,25.992376,33.187984,36.279999,16.73,74.75209,30.433563,26.889849,79.333847,26.498339,53.50415,52.257252
05/03/2015,678.109985,91.574799,99.540001,153.38,36.19,482.070007,26.310087,1.9,61.971859,11.780939,25.258282,32.776604,36.174999,15.25,74.426788,27.832914,26.232164,80.632324,26.999357,53.182404,52.527515
06/03/2015,684.119995,90.880684,101,153.47,37.12,490.480011,26.328697,1.84,61.95303,11.568496,25.113276,32.579845,37.240002,15.01,73.748314,26.800594,25.649643,81.950439,27.361202,52.53891,53.222477
07/03/2015,683.109985,90.331177,101.910004,154.31,36.49,503.820007,25.537907,1.86,61.510441,10.776662,24.379179,32.383099,36.290001,15.05,73.980682,26.711262,25.302011,80.770042,27.027187,50.220467,53.010128
08/03/2015,682.400024,90.610756,102.010002,156.17,37.82,507.079987,26.291485,1.83,62.320282,11.539526,25.113276,32.615623,38.145,15.45,75.309723,27.227417,26.420076,83.504669,27.240587,54.403141,53.917439
09/03/2015,691,93.165482,101.610001,154.77,38.61,521.099976,26.849688,1.83,62.056606,11.829223,25.901749,32.776604,39.970001,16.190001,75.486298,25.847683,27.716648,84.773621,27.658102,55.216961,54.448318
10/03/2015,708.400024,94.592262,105.199997,154.52,39.34,534.099976,27.296253,1.9,62.254372,12.128574,26.527086,32.767654,41.485001,18.049999,76.21125,26.641775,28.2334,85.786804,27.491095,55.61441,55.625885
11/03/2015,697.349976,92.799126,103.470001,154.81,39.54,525,27.054363,1.91,60.380428,11.819566,26.30958,33.080666,40.514999,17.24,76.629478,25.847683,28.891083,84.635902,27.416872,54.705956,54.979187
12/03/2015,700.909973,92.587059,104.57,156.2,39.76,534.900024,26.998541,1.91,60.888927,11.713344,26.083006,32.705059,40.32,16.709999,76.675957,23.564671,28.139446,85.373665,27.361202,54.71542,55.664497
13/03/2015,706.460022,93.396843,107.160004,154.69,40.84,559.5,27.361378,2.01,61.802361,12.109261,26.853352,32.964405,40.544998,17.040001,76.573708,24.706175,28.872292,86.386848,27.880775,55.425148,56.822765
14/03/2015,695.849976,91.285568,105.459999,154.62,40.38,552.940002,27.184612,1.97,62.602795,11.742313,26.626778,32.857086,40.25,17.52,75.495613,22.443018,29.050804,84.803123,27.797274,53.106689,56.427017
15/03/2015,699.559998,92.644897,106.879997,153.49,40.66,554.039978,26.942724,2.02,63.205463,11.713344,26.137381,33.179043,41.075001,16.969999,75.765137,23.187479,29.567556,85.009697,27.852943,53.125622,56.089195
16/03/2015,705.75,93.281166,108.07,153.25,41.36,555.150024,27.411617,2.03,64.071815,11.896818,26.735533,33.420502,41.529999,17.52,76.220535,23.177551,30.291012,85.993378,28.381796,53.94891,56.706947
17/03/2015,705.070007,93.425774,107.919998,154.13,40.87,555.22998,27.571043,2.07,62.631027,12.263763,26.853352,33.205872,41.904999,18.26,75.978905,23.713562,30.488314,86.14093,28.047785,54.450459,56.311195
18/03/2015,697.77002,93.213684,106.919998,152.86,41,552.52002,27.327215,2.14,62.470943,12.089949,26.681158,33.044891,41.845001,17.469999,74.491859,23.554743,30.43194,85.501549,27.52821,53.277031,56.185719
19/03/2015,718.809998,96.915619,109.82,152.83,41.83,579.039978,28.021181,2.18,62.58395,12.736934,27.197741,33.438385,42.465,17.17,75.542076,25.549898,31.042646,88.629631,27.871502,56.021317,57.952068
20/03/2015,718.849976,97.127716,109.949997,153.07,41.59,580.210022,28.302521,2.32,62.348537,12.998652,27.324621,33.70668,41.965,17.709999,76.861832,28.249813,31.099016,88.423058,27.815832,56.55125,57.488766
21/03/2015,712.419983,97.850739,109.580002,151.92,41.88,577.48999,28.340033,2.46,62.282608,13.085892,28.158407,33.974979,41.544998,18.09,76.583008,30.503044,31.493629,88.27552,27.732327,56.74052,56.986847
22/03/2015,710.890015,99.306458,108.389999,151.52,41.63,575.140015,28.565098,2.37,62.885281,13.124662,28.430296,33.921318,42,18.049999,76.480774,32.081303,31.540604,88.58046,27.565321,56.825684,56.658676
23/03/2015,695.159973,98.207436,105.730003,151.22,42.13,562.799988,28.405678,2.47,63.93055,13.114969,28.629679,34.100182,41.599998,18.290001,78.497574,33.500736,32.273453,86.859009,27.639547,56.721588,55.983025
24/03/2015,693.969971,97.397629,105.93,152.56,40.77,560.26001,28.189983,2.3,64.071815,12.659389,27.804956,34.064411,40.650002,18.02,76.796776,29.679176,31.982195,85.432678,27.240587,55.623871,55.596928
25/03/2015,705.23999,97.484413,107.510002,152.25,41.65,559.469971,28.180607,2.26,64.062309,12.736933,28.025192,33.966034,40.150002,17.059999,76.583008,29.33176,32.076149,85.757286,27.593157,55.94561,55.085361
26/03/2015,712.820007,97.5326,107.32,151.76,41.63,558.929993,28.07745,2.26,63.948479,12.862947,28.282135,34.261162,40.514999,16.82,76.378532,29.808216,32.282848,85.472031,27.453983,55.463005,55.519707
27/03/2015,726.820007,98.58342,109.410004,152.39,42.47,569.609985,28.452566,2.52,63.72081,13.366997,28.685907,34.305878,41.224998,16.76,76.387833,30.90082,32.057354,87.134445,28.298294,56.153805,55.58728
28/03/2015,730.48999,98.834068,109.889999,152.4,42.59,573.369995,28.386921,2.72,63.901051,13.221598,28.612492,34.2701,40.904999,16.66,76.592316,30.453848,31.42786,87.419716,27.927172,55.94561,56.610416
29/03/2015,728.330017,100.820015,110.669998,153.16,42.11,577.02002,28.396299,2.49,64.593559,13.153744,28.493195,34.448963,40.509998,15.54,76.973358,31.615978,30.120338,87.901703,27.407595,56.021317,57.025471
30/03/2015,736.090027,102.160034,112.18,154.39,42.31,574.27002,28.293142,2.63,64.498703,12.90172,29.080496,34.672539,40.5,15.09,77.019844,33.215149,30.35721,88.541115,26.943689,55.756355,57.594944
31/03/2015,737.780029,101.996147,111.019997,151.87,42.1,559.440002,29.033997,2.8,63.986416,12.988958,29.32826,34.98555,41.57,15.29,78.163002,33.393944,30.546707,89.918266,27.222031,55.595486,57.479118
01/04/2015,737.599976,102.111832,111.449997,148.71,43.44,552.080017,28.996487,2.93,63.512093,13.366997,29.32826,34.484737,42.139999,16.09,78.255936,33.721725,30.812,90.803574,27.324091,57.232594,57.623898
02/04/2015,742.090027,102.102196,111.849998,151.19,43.47,553.97998,29.15591,2.8,64.479729,13.415462,29.438383,34.80669,42.755001,15.25,77.716888,32.708588,30.518278,90.842918,27.899332,57.213665,57.044769
03/04/2015,740.75,102.883064,112.25,148.82,42.76,560.47998,29.127773,2.79,64.38485,13.337916,29.273203,34.547344,42.224998,14.81,78.181595,32.559593,30.110865,90.26255,28.186958,57.005478,57.315029
04/04/2015,738.059998,102.31427,112.540001,147.14,41.92,569.630005,29.13715,2.68,63.995911,13.20221,28.731787,34.466854,41.439999,14.96,77.837715,30.97035,29.769772,90.626503,28.01067,56.721588,56.784157
05/04/2015,735.299988,101.870819,113.050003,148.68,40.5,582.950012,29.174664,2.79,64.508179,13.260369,28.410608,34.77092,41.080002,15,78.051476,30.513443,29.646603,90.41011,27.908613,56.286282,56.330502
06/04/2015,733.530029,101.408089,113.690002,146.94,40.91,579.869995,29.531023,2.78,64.622025,13.20221,28.465666,34.940842,41.470001,14.77,78.274529,31.625916,29.731873,89.751038,27.63027,56.210587,56.90963
